ID,FK category,FK company name,FK job type,FK location,FK time,FK job title,count
59215,4,16,3,39,228,27367,1
59216,4,16,1,39,228,27597,1
59217,18,709,1,55,228,7915,1
59218,13,1138,3,55,228,27598,1
59219,1,615,2,46,228,23968,1
59220,4,226,1,55,228,22712,1
59221,12,740,1,55,228,27599,1
59222,1,16,4,10,228,27600,1
59223,6,14,2,36,228,27601,1
59224,4,2080,1,39,228,824,1
59225,7,3486,1,46,228,27602,1
59226,23,14,1,39,228,27603,1
59227,17,310,2,11,228,26611,1
59228,27,987,1,55,228,27558,1
59229,3,2279,3,39,228,22716,1
59230,23,97,2,39,228,27604,1
59231,15,2177,1,39,228,69,1
59232,15,1394,1,55,228,27605,1
59233,7,3871,3,55,228,27606,1
59234,18,3872,1,39,228,5606,1
59235,6,3873,4,3,228,27607,1
59236,23,97,4,39,228,27608,1
59237,14,2274,3,19,228,7996,1
59238,10,86,1,55,228,6905,1
59239,4,236,4,2,228,187,1
59240,27,3422,3,44,228,2978,1
59241,2,1984,2,57,228,27563,1
59242,5,3874,1,46,228,1738,1
59243,15,3806,1,11,228,4015,1
59244,4,226,1,5,228,27609,1
59245,29,3316,1,11,228,27610,1
59246,23,1250,1,55,228,11465,1
59247,3,3875,1,55,228,27611,1
59248,14,3876,4,55,228,2697,1
59249,3,21,3,55,228,27612,1
59250,7,14,1,12,228,27613,1
59251,23,97,2,2,228,27614,1
59252,14,274,3,11,228,27615,1
59253,15,3067,1,55,228,12091,1
59254,7,2117,1,39,228,24798,1
59255,4,3877,1,55,228,187,1
59256,23,3288,1,39,228,27616,1
59257,5,2042,1,11,228,8588,1
59258,4,3878,1,11,228,22938,1
59259,10,115,1,39,228,25683,1
59260,10,3879,1,55,228,27617,1
59261,7,2981,2,56,228,27007,1
59262,17,3880,1,11,228,27618,1
59263,12,886,1,39,228,27619,1
59264,4,2336,1,55,228,27620,1
59265,10,115,1,1,228,11417,1
59266,5,1138,1,55,228,27621,1
59267,9,3881,1,22,228,718,1
59268,24,101,1,55,228,27622,1
59269,5,2590,1,39,228,27177,1
59270,23,3588,1,17,228,27623,1
59271,17,3882,1,1,228,27035,1
59272,24,931,1,55,228,3789,1
59273,3,3883,1,44,228,27624,1
59274,18,29,3,39,228,22851,1
59275,27,577,1,55,228,27625,1
59276,14,16,1,33,228,7413,1
59277,16,3884,1,39,228,3052,1
59278,3,3885,1,11,228,153,1
59279,4,66,4,55,228,27626,1
59280,3,3886,1,44,228,27627,1
59281,12,401,1,8,228,27628,1
59282,3,3887,4,27,228,27629,1
59283,3,1730,1,39,228,27630,1
59284,8,875,3,46,228,25916,1
59285,10,3888,1,58,228,7668,1
59286,4,956,1,35,228,27631,1
59287,12,3889,1,55,228,27632,1
59288,3,3890,4,11,228,27633,1
59289,8,201,3,11,228,27634,1
59290,22,377,3,55,228,851,1
59291,5,1752,1,55,228,5964,1
59292,8,25,3,39,228,24268,1
59293,1,16,1,39,228,13,1
59294,4,3891,1,37,228,7007,1
59295,3,115,3,55,228,27635,1
59296,17,981,3,39,228,26724,1
59297,14,3892,1,39,228,3208,1
59298,18,459,1,55,228,3810,1
59299,1,428,1,55,228,832,1
59300,18,1642,3,55,228,4003,1
59301,16,14,1,2,228,10838,1
59302,4,3893,1,39,228,27636,1
59303,23,97,1,55,228,27637,1
59304,14,1897,1,39,228,23189,1
59305,6,1290,3,39,228,27591,1
59306,22,2267,1,55,228,27638,1
59307,14,308,4,55,228,22783,1
59308,22,377,3,55,228,851,1
59309,17,3894,1,55,228,27639,1
59310,8,875,3,1,228,27640,1
59311,3,3672,1,46,228,27306,1
59312,4,1364,1,55,228,27641,1
59313,10,491,1,55,228,6539,1
59314,5,16,1,55,228,1738,1
59315,18,1642,1,55,228,7947,1
59316,15,3806,1,46,228,4015,1
59317,22,3895,1,55,228,513,1
59318,19,2807,1,39,228,27507,1
59319,3,3896,1,27,228,27642,1
59320,4,16,2,39,228,18428,1
59321,17,3897,4,55,228,27643,1
59322,8,3898,1,39,228,27644,1
59323,18,509,3,55,228,4334,1
59324,7,3759,1,57,228,3553,1
59325,3,699,3,39,228,27645,1
59326,15,308,4,55,228,22783,1
59327,12,3899,3,39,228,3369,1
59328,12,886,1,39,228,626,1
59329,1,502,1,55,228,174,1
59330,18,1386,1,55,228,18462,1
59331,3,3900,1,55,228,21545,1
59332,8,1874,3,39,228,12886,1
59333,23,97,4,11,228,27646,1
59334,22,2267,1,55,228,27647,1
59335,5,3901,1,39,228,2348,1
59336,4,2381,3,39,228,27648,1
59337,14,3902,1,55,228,27649,1
59338,4,3012,1,15,228,27650,1
59339,4,3012,1,11,228,27651,1
59340,7,3903,1,55,228,6198,1
59341,11,1973,1,44,228,27652,1
59342,5,3904,1,39,228,3369,1
59343,26,3905,1,55,228,27653,1
59344,3,1041,3,55,228,1240,1
59345,17,1113,1,40,228,21241,1
59346,10,115,1,55,228,25821,1
59347,8,2250,3,11,228,4671,1
59348,22,2162,1,39,228,27654,1
59349,8,321,3,1,228,8949,1
59350,22,377,1,55,228,851,1
59351,7,2000,1,55,228,27012,1
59352,23,97,1,55,228,27655,1
59353,18,140,3,39,228,8099,1
59354,9,1785,1,11,228,24394,1
59355,22,377,1,55,228,451,1
59356,3,3659,1,39,228,1855,1
59357,25,3906,1,23,228,27656,1
59358,9,174,3,2,228,27657,1
59359,14,86,1,55,228,9316,1
59360,5,3907,1,17,228,20073,1
59361,4,29,1,39,228,25696,1
59362,3,3908,1,54,228,264,1
59363,14,16,1,39,228,27658,1
59364,12,2653,1,11,228,27659,1
59365,23,97,2,55,228,27660,1
59366,6,220,3,55,228,27661,1
59367,7,3909,1,55,228,156,1
59368,1,3910,1,55,228,27574,1
59369,17,613,1,55,228,23065,1
59370,4,3345,3,19,228,22754,1
59371,4,3911,1,11,228,1469,1
59372,7,3486,1,2,228,27662,1
59373,7,3912,2,1,228,27663,1
59374,6,3721,2,39,228,27664,1
59375,9,1489,1,39,228,27665,1
59376,3,3913,1,2,228,22658,1
59377,3,3914,1,55,228,27666,1
59378,10,1876,1,39,228,22628,1
59379,15,3915,1,39,228,1977,1
59380,18,1619,1,11,228,25468,1
59381,21,3916,4,11,228,27667,1
59382,6,3547,1,55,228,27137,1
59383,4,1820,4,39,228,22788,1
59384,2,3917,1,10,228,3244,1
59385,3,2177,1,39,228,27668,1
59386,22,3918,1,55,228,27669,1
59387,6,2623,1,39,228,27670,1
59388,15,3919,1,39,228,27671,1
59389,18,3920,2,39,228,27672,1
59390,4,3921,1,1,228,2378,1
59391,6,425,1,11,228,23858,1
59392,7,2342,1,27,228,27673,1
59393,18,3922,1,46,228,27674,1
59394,3,115,3,39,228,27675,1
59395,8,3923,1,1,228,8898,1
59396,1,3924,1,55,228,27676,1
59397,2,3641,1,39,228,27677,1
59398,4,675,3,55,228,2241,1
59399,10,139,1,39,228,3178,1
59400,26,704,1,55,228,27678,1
59401,17,16,1,24,228,27679,1
59402,24,2926,1,55,228,23202,1
59403,23,16,4,55,228,27680,1
59404,2,2040,1,39,228,27681,1
59405,4,3925,1,55,228,27682,1
59406,1,2046,3,39,228,27683,1
59407,23,97,1,55,228,27684,1
59408,10,3926,1,55,228,27685,1
59409,23,3927,1,58,228,27686,1
59410,23,3599,1,39,228,27687,1
59411,13,3928,1,44,228,27688,1
59412,5,3929,1,11,228,27689,1
59413,2,207,3,11,228,27445,1
59414,28,3930,1,2,228,27690,1
59415,19,1772,1,39,228,1192,1
59416,4,3931,1,39,228,27691,1
59417,1,615,2,46,228,23968,1
59418,5,1238,1,55,228,27692,1
59419,6,1290,3,2,228,23327,1
59420,23,97,4,55,228,27693,1
59421,1,3932,1,55,228,2978,1
59422,20,2229,1,55,228,689,1
59423,10,140,1,11,228,3052,1
59424,7,3486,1,55,228,27694,1
59425,8,520,3,1,228,3366,1
59426,1,1358,2,39,228,68,1
59427,21,3933,3,55,228,27695,1
59428,10,1897,3,39,228,13869,1
59429,13,616,1,55,228,27696,1
59430,5,136,1,55,228,3190,1
59431,4,3934,1,57,228,187,1
59432,9,3935,4,44,228,27697,1
59433,4,2323,1,55,228,25184,1
59434,12,3936,1,39,228,19169,1
59435,6,3090,1,64,228,5869,1
59436,23,97,2,39,228,27698,1
59437,23,3937,1,46,228,27699,1
59438,23,3938,2,35,228,62,1
59439,7,309,1,39,228,27700,1
59440,23,97,2,39,228,27701,1
59441,25,2886,3,11,228,27702,1
59442,3,3939,1,55,228,27703,1
59443,16,3940,1,46,228,27704,1
59444,4,3056,1,39,228,27705,1
59445,18,40,1,2,228,27706,1
59446,15,3806,1,55,228,4015,1
59447,5,1947,1,48,228,27707,1
59448,2,3718,1,1,228,27708,1
59449,3,16,1,11,228,27709,1
59450,12,16,4,11,228,27710,1
59451,5,3941,1,39,228,27711,1
59452,4,847,4,39,228,15123,1
59453,19,979,3,39,228,1218,1
59454,18,16,2,27,228,27712,1
59455,3,137,1,55,228,27713,1
59456,8,2250,3,55,228,14775,1
59457,8,1989,1,55,228,20653,1
59458,6,1483,1,14,228,4260,1
59459,6,3942,1,49,228,18871,1
59460,2,584,2,7,228,27302,1
59461,7,3547,2,55,228,27714,1
59462,4,3726,1,2,228,27715,1
59463,4,1820,1,39,228,689,1
59464,20,167,1,39,228,27716,1
59465,18,235,2,11,228,25016,1
59466,14,3943,1,39,228,27717,1
59467,8,759,1,55,228,27718,1
59468,17,613,1,10,228,1949,1
59469,2,3944,4,55,228,27719,1
59470,17,3504,1,27,228,27720,1
59471,29,3945,1,55,228,2461,1
59472,16,3946,3,19,228,1728,1
59473,3,3947,1,46,228,5072,1
59474,5,3536,1,55,228,1738,1
59475,7,2445,3,2,228,27721,1
59476,17,3948,1,51,228,27722,1
59477,13,1860,1,39,228,27723,1
59478,23,97,4,39,228,27724,1
59479,8,3949,1,39,228,8701,1
59480,1,3638,1,39,228,3190,1
59481,8,3950,3,55,228,27725,1
59482,16,3951,1,39,228,14600,1
59483,4,16,3,2,228,27726,1
59484,3,3952,1,11,228,27727,1
59485,5,491,1,55,228,27728,1
59486,10,3921,1,1,228,6783,1
59487,2,3621,1,11,228,27184,1
59488,3,3953,1,39,228,27729,1
59489,23,3639,1,55,228,27730,1
59490,18,3091,1,55,228,27731,1
59491,7,3603,1,39,228,27732,1
59492,2,1584,1,55,228,27733,1
59493,7,935,4,64,228,3553,1
59494,18,3954,1,1,228,27734,1
59495,6,220,1,44,228,25670,1
59496,18,40,1,39,228,4016,1
59497,4,21,1,39,228,187,1
59498,7,2000,1,55,228,27018,1
59499,3,16,4,11,228,22796,1
59500,7,1846,1,39,228,27735,1
59501,9,269,3,11,228,27477,1
59502,10,744,1,55,228,27199,1
59503,8,725,1,55,228,27736,1
59504,18,140,1,55,228,27737,1
59505,1,3955,1,46,228,48,1
59506,3,3956,1,55,228,15879,1
59507,8,3957,1,11,228,27738,1
59508,24,308,1,11,228,26885,1
59509,8,768,1,55,228,24368,1
59510,5,3958,1,39,228,1738,1
59511,3,674,1,2,228,27739,1
59512,14,139,1,39,228,889,1
59513,4,450,1,55,228,23649,1
59514,26,3959,1,46,228,8614,1
59515,7,3960,1,62,228,27740,1
59516,10,86,1,55,228,19207,1
59517,4,3464,4,39,228,27741,1
59518,23,16,4,39,228,27742,1
59519,20,30,1,55,228,42,1
59520,26,3961,1,46,228,27743,1
59521,4,16,1,55,228,25713,1
59522,8,959,1,55,228,9568,1
59523,7,2342,1,64,228,27744,1
59524,14,243,1,39,228,889,1
59525,14,3962,1,55,228,27745,1
59526,7,3963,4,27,228,25530,1
59527,1,16,2,11,228,27746,1
59528,5,3964,1,55,228,27747,1
59529,18,3639,1,55,228,25432,1
59530,2,3718,1,1,228,4662,1
59531,7,1165,1,46,228,27110,1
59532,21,16,2,39,228,27748,1
59533,6,783,2,44,228,24604,1
59534,8,610,1,55,228,12222,1
59535,14,3965,1,39,228,19056,1
59536,10,3966,1,39,228,27749,1
59537,23,3927,4,58,228,27750,1
59538,11,3818,1,39,228,27751,1
59539,8,2311,1,39,228,9240,1
59540,30,3967,1,39,228,27752,1
59541,17,3968,2,2,228,27753,1
59542,23,3969,1,39,228,1748,1
59543,30,3384,1,39,228,27754,1
59544,14,3970,1,55,228,7431,1
59545,7,2000,1,55,228,27755,1
59546,14,3971,1,39,228,27756,1
59547,23,97,2,55,228,27757,1
59548,7,3972,1,59,228,24798,1
59549,23,3973,1,24,228,27758,1
59550,3,16,4,11,228,6843,1
59551,2,137,3,1,228,27759,1
59552,7,1165,1,1,228,27110,1
59553,1,3974,1,55,228,27760,1
59554,18,3975,3,2,228,27761,1
59555,20,451,1,55,228,815,1
59556,3,3976,1,11,228,27762,1
59557,23,3977,1,39,228,7413,1
59558,3,3659,1,29,228,568,1
59559,23,3978,1,34,228,1843,1
59560,15,3806,1,13,228,4015,1
59561,3,3979,1,2,228,27763,1
59562,30,1368,1,46,228,27764,1
59563,8,3980,1,55,228,27765,1
59564,25,3981,1,45,228,27766,1
59565,3,3522,3,39,228,26774,1
59566,8,786,3,55,228,27767,1
59567,3,629,3,55,228,264,1
59568,14,16,2,39,228,27768,1
59569,8,3982,3,39,228,27769,1
59570,10,3983,1,2,228,14991,1
59571,16,1897,1,39,228,22903,1
59572,15,80,1,39,228,27770,1
59573,7,3984,1,11,228,23666,1
59574,17,3985,2,27,228,27771,1
59575,15,101,1,41,228,27772,1
59576,7,3986,2,55,228,24119,1
59577,14,658,1,55,228,8259,1
59578,16,2958,1,24,228,27773,1
59579,12,3987,1,55,228,3260,1
59580,1,3988,2,62,228,27774,1
59581,8,3989,1,55,228,27775,1
59582,5,16,1,54,228,5569,1
59583,10,3990,1,26,228,27776,1
59584,8,1323,1,55,228,27777,1
59585,17,3991,4,55,228,27778,1
59586,11,241,1,24,228,27779,1
59587,1,16,1,24,228,1047,1
59588,4,1364,3,55,228,27780,1
59589,29,1290,3,56,228,7118,1
59590,3,617,1,39,228,27781,1
59591,1,615,4,46,228,27782,1
59592,5,140,1,11,228,4636,1
59593,10,2486,4,66,228,27783,1
59594,3,16,1,39,228,22721,1
59595,1,3716,2,55,228,465,1
59596,7,149,2,39,228,27784,1
59597,3,3992,4,11,228,27785,1
59598,8,3993,1,55,228,25947,1
59599,15,1894,3,55,228,27786,1
59600,2,3718,1,1,228,1302,1
59601,7,3994,1,39,228,4476,1
59602,3,3995,1,39,228,27787,1
59603,3,3996,1,39,228,27788,1
59604,8,326,1,55,228,27789,1
59605,7,309,3,39,228,27790,1
59606,21,3663,2,39,228,11067,1
59607,5,2841,1,39,228,2452,1
59608,20,3997,1,39,228,626,1
59609,15,147,1,55,228,11503,1
59610,16,1971,1,55,228,27791,1
59611,4,3998,1,39,228,27792,1
59612,3,3999,1,55,228,27793,1
59613,24,3535,1,55,228,27044,1
59614,16,544,3,55,228,7166,1
59615,11,30,1,55,228,18646,1
59616,8,4000,1,62,228,27794,1
59617,3,4001,1,2,228,27795,1
59618,18,1173,1,55,228,27796,1
59619,10,4002,1,39,228,27797,1
59620,7,3486,1,55,228,27798,1
59621,23,3927,1,58,228,27799,1
59622,8,786,1,55,228,27800,1
59623,28,4003,1,1,228,27801,1
59624,13,14,2,11,228,10442,1
59625,16,1897,1,39,228,27802,1
59626,7,2981,1,44,228,27131,1
59627,3,4004,2,11,228,27803,1
59628,18,4005,4,30,228,27804,1
59629,5,4006,1,55,228,27805,1
59630,3,714,4,11,228,27806,1
59631,6,142,4,55,228,27807,1
59632,7,816,4,11,228,27808,1
59633,14,745,3,24,228,22652,1
59634,3,16,4,11,228,22796,1
59635,3,4007,4,2,228,27809,1
59636,3,4008,1,2,228,24711,1
59637,3,4009,1,39,228,27810,1
59638,9,3665,3,58,228,27260,1
59639,19,4010,2,39,228,27811,1
59640,10,4011,1,39,228,27812,1
59641,23,4012,4,11,228,62,1
59642,3,4013,1,55,228,27813,1
59643,3,16,4,39,228,27814,1
59644,3,945,4,11,228,23398,1
59645,22,1346,1,55,228,376,1
59646,3,209,3,46,228,23923,1
59647,10,3665,3,11,228,27815,1
59648,2,4014,1,36,228,19056,1
59649,17,4015,1,55,228,27816,1
59650,14,29,2,55,228,27817,1
59651,7,816,4,11,228,27818,1
59652,23,97,1,44,228,27819,1
59653,22,2267,1,1,228,27820,1
59654,5,2084,1,55,228,27821,1
59655,4,4016,1,55,228,27822,1
59656,7,4017,4,17,228,27823,1
59657,2,948,3,39,228,12066,1
59658,18,40,1,39,228,27824,1
59659,13,292,1,55,228,801,1
59660,3,4018,1,55,228,27825,1
59661,23,4019,3,65,228,27826,1
59662,3,723,1,8,228,27827,1
59663,10,4020,1,39,228,15119,1
59664,9,269,3,37,228,27828,1
59665,27,1953,1,55,228,27509,1
59666,23,97,4,27,228,24218,1
59667,26,3231,1,39,228,26549,1
59668,1,1,1,55,228,48,1
59669,3,209,3,39,228,24125,1
59670,8,778,1,10,228,27829,1
59671,15,147,1,55,228,27389,1
59672,3,209,3,39,228,2012,1
59673,2,3933,3,55,228,27695,1
59674,4,1820,1,39,228,27830,1
59675,23,4021,1,55,228,27831,1
59676,23,97,4,39,228,27832,1
59677,17,613,1,55,228,25470,1
59678,14,243,1,39,228,889,1
59679,23,4022,1,11,228,27833,1
59680,23,4023,1,46,228,27834,1
59681,16,4024,1,44,228,23755,1
59682,11,3900,1,39,228,27835,1
59683,4,16,2,39,228,27836,1
59684,11,3564,1,55,228,6852,1
59685,18,965,1,46,228,27837,1
59686,3,4025,1,55,228,27838,1
59687,4,6,1,39,228,27839,1
59688,10,115,1,55,228,27840,1
59689,3,4026,1,55,228,27841,1
59690,18,1619,1,15,228,25468,1
59691,4,4027,4,2,228,27842,1
59692,15,4028,1,55,228,11423,1
59693,19,3861,1,11,228,850,1
59694,18,1642,1,55,228,3578,1
59695,2,2419,1,53,228,27843,1
59696,27,987,1,55,228,27558,1
59697,8,2730,1,55,228,27844,1
59698,23,97,4,54,228,27845,1
59699,5,3279,1,55,228,27846,1
59700,15,4029,1,8,228,3728,1
59701,7,3486,1,48,228,27847,1
59702,10,658,1,11,228,3052,1
59703,4,1162,3,55,228,22646,1
59704,2,3801,1,36,228,10835,1
59705,7,816,4,11,228,27848,1
59706,5,3502,1,39,228,27849,1
59707,23,1779,1,39,228,16152,1
59708,6,1290,3,39,228,27307,1
59709,5,1193,1,39,228,27850,1
59710,4,488,1,39,228,27851,1
59711,13,4030,1,39,228,27852,1
59712,3,4031,1,39,228,23199,1
59713,14,744,1,27,228,27853,1
59714,10,4032,1,58,228,27854,1
59715,3,3672,1,55,228,27454,1
59716,10,3888,1,11,228,27855,1
59717,27,987,1,55,228,27532,1
59718,8,748,3,11,228,27856,1
59719,3,636,3,57,228,27857,1
59720,20,1828,1,46,228,14890,1
59721,13,260,1,1,228,27858,1
59722,17,1206,1,39,228,27859,1
59723,20,422,1,39,228,27555,1
59724,12,740,1,55,228,27860,1
59725,23,4033,1,55,228,27861,1
59726,9,4034,1,39,228,27862,1
59727,17,584,2,7,228,27302,1
59728,16,202,1,39,228,27863,1
59729,23,4035,1,11,228,27864,1
59730,8,857,1,55,228,2909,1
59731,7,4036,4,39,228,5094,1
59732,23,97,4,39,228,27865,1
59733,3,86,1,55,228,6539,1
59734,14,4037,1,46,228,182,1
59735,14,129,1,11,228,27545,1
59736,14,4038,3,39,228,27866,1
59737,8,341,1,55,228,27867,1
59738,9,174,1,11,228,27868,1
59739,23,4039,2,27,228,27869,1
59740,20,451,1,55,228,815,1
59741,2,3718,2,1,228,27870,1
59742,9,174,3,2,228,27472,1
59743,16,4040,1,55,228,27871,1
59744,23,989,1,55,228,27872,1
59745,7,3486,1,46,228,27873,1
59746,16,4041,1,39,228,27874,1
59747,6,2940,4,44,228,27875,1
59748,8,875,3,11,228,27247,1
59749,7,4042,1,39,228,27876,1
59750,5,4043,2,64,228,27877,1
59751,8,2211,3,55,228,27878,1
59752,11,532,1,39,228,27879,1
59753,15,3806,1,55,228,4015,1
59754,18,4044,1,2,228,27880,1
59755,27,987,1,55,228,27558,1
59756,17,613,1,39,228,23065,1
59757,17,4045,4,29,228,27881,1
59758,12,1773,1,39,228,3369,1
59759,24,207,3,11,228,27278,1
59760,7,816,4,11,228,27882,1
59761,4,4046,1,2,228,27883,1
59762,8,695,1,55,228,27884,1
59763,19,3669,1,39,228,27259,1
59764,9,357,4,26,228,27885,1
59765,3,16,1,55,228,27886,1
59766,3,4047,2,11,228,27887,1
59767,5,4048,1,55,228,8667,1
59768,1,1333,3,55,228,27471,1
59769,7,816,3,2,228,23203,1
59770,9,4049,1,46,228,27888,1
59771,5,768,1,55,228,27889,1
59772,5,4050,3,30,228,1738,1
59773,15,130,1,35,228,4850,1
59774,4,382,1,55,228,23304,1
59775,10,282,1,39,228,7244,1
59776,4,4051,1,55,228,22744,1
59777,8,4052,3,55,228,8582,1
59778,12,4053,1,39,228,27890,1
59779,4,4054,1,11,228,24320,1
59780,23,16,1,46,228,2852,1
59781,5,2177,1,39,228,11,1
59782,23,4055,3,55,228,27891,1
59783,8,786,3,55,228,9354,1
59784,3,3672,1,2,228,27454,1
59785,22,112,1,39,228,27892,1
59786,11,4056,1,55,228,27893,1
59787,27,1406,1,64,228,27894,1
59788,7,3649,1,22,228,27544,1
59789,1,313,1,39,228,184,1
59790,17,1206,1,39,228,27895,1
59791,4,21,3,39,228,27896,1
59792,7,4057,2,46,228,225,1
59793,14,243,1,39,228,889,1
59794,3,4058,1,57,228,27897,1
59795,21,16,4,11,228,27898,1
59796,7,935,4,64,228,23753,1
59797,7,1221,1,11,228,3596,1
59798,10,4059,3,17,228,27899,1
59799,20,4060,1,39,228,13056,1
59800,1,422,1,55,228,2945,1
59801,3,16,4,39,228,27814,1
59802,8,630,3,55,228,27900,1
59803,5,491,1,40,228,27901,1
59804,13,4061,1,55,228,2453,1
59805,13,450,1,55,228,801,1
59806,8,4062,4,2,228,27902,1
59807,3,4063,1,55,228,5072,1
59808,7,4064,2,39,228,5971,1
59809,14,4065,2,55,228,27903,1
59810,3,1041,1,9,228,27904,1
59811,18,40,1,55,228,1302,1
59812,8,4066,1,55,228,27905,1
59813,5,176,1,39,228,850,1
59814,16,4067,1,55,228,22326,1
59815,20,224,3,55,228,6914,1
59816,1,4068,2,39,228,982,1
59817,7,293,1,62,228,27906,1
59818,8,25,3,39,228,3005,1
59819,18,4069,1,55,228,24365,1
59820,18,1362,3,55,228,8339,1
59821,18,4070,1,15,228,7990,1
59822,8,195,1,55,228,6954,1
59823,6,4071,1,63,228,27907,1
59824,12,401,1,39,228,300,1
59825,17,584,1,39,228,23348,1
59826,4,1384,1,58,228,27908,1
59827,17,4072,1,44,228,27909,1
59828,21,4073,1,55,228,318,1
59829,1,2841,2,44,228,25466,1
59830,7,1993,1,55,228,24814,1
59831,3,66,1,39,228,27910,1
59832,1,4074,1,19,228,27911,1
59833,7,4075,1,39,228,25428,1
59834,8,4076,3,55,228,8594,1
59835,7,4077,3,55,228,27912,1
59836,1,4078,1,59,228,2198,1
59837,19,2123,1,55,228,27913,1
59838,14,243,1,39,228,889,1
59839,14,4079,1,55,228,27914,1
59840,3,4080,4,11,228,27915,1
59841,2,137,3,1,228,27916,1
59842,12,4081,1,39,228,2926,1
59843,13,1926,1,39,228,27917,1
59844,12,4082,4,55,228,27918,1
59845,8,2653,1,55,228,24948,1
59846,1,3658,1,31,228,27243,1
59847,8,1926,1,39,228,27917,1
59848,18,709,3,55,228,27919,1
59849,16,114,1,55,228,19388,1
59850,7,140,1,39,228,27920,1
59851,24,264,3,55,228,27921,1
59852,5,4083,1,55,228,27922,1
59853,14,2058,3,1,228,27923,1
59854,6,4084,4,44,228,23327,1
59855,8,16,1,39,228,27924,1
59856,9,4085,4,44,228,27925,1
59857,10,976,1,57,228,3052,1
59858,4,643,4,36,228,27926,1
59859,4,393,1,39,228,42,1
59860,3,4086,1,39,228,27927,1
59861,23,97,2,55,228,27928,1
59862,13,1937,1,39,228,27929,1
59863,20,4087,1,2,228,27930,1
59864,24,4088,1,55,228,27931,1
59865,12,4089,1,55,228,27932,1
59866,25,3330,1,1,228,27933,1
59867,12,4090,1,55,228,27934,1
59868,3,4091,1,44,228,1901,1
59869,4,66,4,55,228,27935,1
59870,1,2046,1,11,228,5569,1
59871,18,4092,1,55,228,23271,1
59872,6,142,4,64,228,3510,1
59873,2,2403,1,55,228,27936,1
59874,15,3975,1,55,228,27937,1
59875,17,2645,1,2,228,9657,1
59876,13,14,1,46,228,19,1
59877,10,476,1,55,228,2087,1
59878,14,4093,1,55,228,2321,1
59879,25,4094,1,1,228,9239,1
59880,3,279,4,11,228,27938,1
59881,30,4095,1,39,228,27939,1
59882,18,509,3,39,228,27940,1
59883,22,16,3,11,228,27941,1
59884,8,321,3,1,228,14633,1
59885,14,697,1,38,228,27942,1
59886,3,976,3,11,228,27943,1
59887,16,1656,1,39,228,27371,1
59888,4,16,4,2,228,27944,1
59889,24,931,1,55,228,2087,1
59890,2,401,1,39,228,300,1
59891,11,1791,1,39,228,27945,1
59892,23,99,1,55,228,11121,1
59893,23,16,1,55,228,27946,1
59894,4,4096,1,46,228,27947,1
59895,14,1564,3,55,228,5566,1
59896,8,275,1,55,228,3052,1
59897,13,1138,1,55,228,1818,1
59898,8,4097,1,41,228,27948,1
59899,3,3672,1,27,228,27454,1
59900,22,393,1,55,228,821,1
59901,22,4098,1,55,228,2061,1
59902,27,987,1,55,228,27532,1
59903,14,709,1,55,228,5566,1
59904,23,4099,4,55,228,27949,1
59905,5,16,1,11,228,27950,1
59906,13,4100,1,11,228,25414,1
59907,3,4101,3,39,228,27951,1
59908,1,226,1,17,228,24103,1
59909,14,158,3,55,228,27952,1
59910,9,4102,1,26,228,27953,1
59911,14,4103,2,39,228,27954,1
59912,8,4104,1,39,228,9357,1
59913,8,748,1,11,228,20028,1
59914,15,4105,1,55,228,27955,1
59915,6,1290,3,39,228,27956,1
59916,18,119,1,46,228,4047,1
59917,19,304,1,11,228,27957,1
59918,18,158,1,55,228,3578,1
59919,3,16,1,55,228,27958,1
59920,8,154,3,39,228,27959,1
59921,12,886,1,39,228,27960,1
59922,5,450,1,55,228,3370,1
59923,14,2058,3,1,228,27961,1
59924,5,300,1,11,228,27962,1
59925,18,377,1,55,228,7957,1
59926,7,2002,1,43,228,23820,1
59927,1,1082,1,2,228,13,1
59928,16,86,1,39,228,503,1
59929,18,491,2,2,228,7895,1
59930,11,158,1,39,228,6852,1
59931,18,16,1,55,228,24803,1
59932,2,1293,1,39,228,14338,1
59933,3,2518,1,39,228,27963,1
59934,15,3919,4,13,228,27964,1
59935,12,4106,1,39,228,3249,1
59936,16,658,1,11,228,6400,1
59937,8,1103,1,1,228,147,1
59938,7,4107,2,39,228,22622,1
59939,15,4108,1,8,228,27965,1
59940,7,310,2,11,228,26611,1
59941,8,1003,1,55,228,27900,1
59942,2,2766,1,55,228,27966,1
59943,10,4109,1,56,228,27967,1
59944,29,1290,3,55,228,51,1
59945,3,4110,1,55,228,27968,1
59946,16,658,1,55,228,19388,1
59947,1,4111,4,55,228,27969,1
59948,18,101,1,55,228,3578,1
59949,8,616,1,39,228,9240,1
59950,3,4112,1,28,228,27970,1
59951,8,4113,1,39,228,9102,1
59952,9,1804,1,25,228,69,1
59953,30,4114,2,58,228,27971,1
59954,4,211,1,11,228,9158,1
59955,7,4115,2,39,228,27972,1
59956,16,4116,1,55,228,27973,1
59957,19,979,3,24,228,493,1
59958,4,202,1,39,228,27974,1
59959,3,4117,1,11,228,9631,1
59960,8,4118,4,55,228,27975,1
59961,1,4119,1,39,228,1191,1
59962,3,3621,1,11,228,27976,1
59963,8,4120,1,2,228,27977,1
59964,10,209,3,8,228,27978,1
59965,16,2438,1,39,228,27979,1
59966,4,4121,1,39,228,3615,1
59967,10,4122,1,39,228,27980,1
